fromService,fromRegion,fromLabel,toService,toRegion,toLabel
scalescheduler,hk,Service,postgresql:scalescheduler,hk,DB
scalescheduler,hk,Service,kafka:prod_gtpn_transaction_events,hk,MessageQueue
scalescheduler,sg,Service,postgresql:awx_scale,sg,DB
seaorderreportservice,hk,Service,awx-account-service,unknown,Service
seaorderreportservice,hk,Service,etawxocs,hk,Service
seaorderreportservice,hk,Service,redis,hk,DB
seaorderreportservice,hk,Service,awx-account-service,alihk,Service
seaorderreportservice,hk,Service,etawxocs,unknown,Service
search-service,hk,Service,elasticsearch,hk,Service
search-service,sg,Service,elasticsearch,sg,Service
settlement-scheduler,unknown,Service,postgresql:fxsettlement,unknown,DB
sme-api-prod,sg,Service,expense-categorization-prod,sg,Service
sme-api-prod,hk,Service,spend-management-service-prod,hk,Service
sme-api-prod,hk,Service,expense-categorization-prod,hk,Service
sme-api-prod,sg,Service,spend-management-service-prod,sg,Service
sme-api-prod,hk,Service,awx-account-service,alihk,Service
sme-api-prod,sg,Service,awx-account-service-rw,sg,Service
sme-converter-prod,sg,Service,kafka:gcp_sg_prod_spend_management_domain_transactions,sg,MessageQueue
sme-converter-prod,hk,Service,kafka:gcp_hk_prod_spend_management_domain_transactions,hk,MessageQueue
sme-pricing-api-shim-prod,hk,Service,awx-account-service,alihk,Service
sme-pricing-api-shim-prod,sg,Service,app-midas4awx-api,sg,Service
sme-pricing-api-shim-prod,hk,Service,app-midas4awx-api,hk,Service
sme-pricing-api-shim-prod,sg,Service,awx-account-service-rw,sg,Service
sme-sync-service-api-prod,hk,Service,spend-management-sync-service-prod,hk,Service
sme-sync-service-api-prod,sg,Service,spend-management-sync-service-prod,sg,Service
sme-sync-service-api-prod,sg,Service,awx-account-service-rw,sg,Service
sme-sync-service-api-prod,hk,Service,awx-account-service,alihk,Service
spend-accounting-data-prod,sg,Service,awx-account-service-rw,sg,Service
spend-accounting-data-prod,hk,Service,postgresql:spendaccountingdata,hk,DB
spend-accounting-data-prod,sg,Service,postgresql:spendaccountingdata,sg,DB
spend-accounting-data-prod,hk,Service,awx-account-service,alihk,Service
spend-accounting-data-prod,hk,Service,temporal.api.workflowservice.v1.WorkflowService,hk,Service
spend-accounting-data-prod,sg,Service,temporal.api.workflowservice.v1.WorkflowService,sg,Service
spend-approvals-api-prod,hk,Service,approval-service,hk,Service
spend-approvals-api-prod,sg,Service,approval-service,sg,Service
spend-approvals-api-prod,hk,Service,awx-account-service,alihk,Service
spend-approvals-api-prod,sg,Service,awx-account-service-rw,sg,Service
spend-approvals-converter-prod,sg,Service,kafka:gcp_sg_prod.approval.request,sg,MessageQueue
spend-approvals-converter-prod,hk,Service,kafka:gcp_hk_prod.approval.request,hk,MessageQueue
spend-custom-accounting-data-prod,hk,Service,postgresql:customaccountingdata,hk,DB
spend-custom-accounting-data-prod,hk,Service,temporal.api.workflowservice.v1.WorkflowService,hk,Service
spend-custom-accounting-data-prod,hk,Service,awx-account-service,alihk,Service
spend-custom-accounting-data-prod,sg,Service,postgresql:customaccountingdata,sg,DB
spend-custom-accounting-data-prod,sg,Service,temporal.api.workflowservice.v1.WorkflowService,sg,Service
spend-custom-accounting-data-prod,sg,Service,awx-account-service-rw,sg,Service
spend-extraction-prod,sg,Service,temporal.api.workflowservice.v1.WorkflowService,sg,Service
spend-extraction-prod,hk,Service,postgresql:extraction,hk,DB
spend-extraction-prod,sg,Service,postgresql:extraction,sg,DB
spend-extraction-prod,hk,Service,temporal.api.workflowservice.v1.WorkflowService,hk,Service
spend-management-service-prod,hk,Service,approval-service,hk,Service
spend-management-service-prod,hk,Service,kafka:gcp_hk_prod.notification.events,hk,MessageQueue
spend-management-service-prod,hk,Service,awx-account-service,alihk,Service
spend-management-service-prod,sg,Service,awx-account-service-rw,sg,Service
spend-management-service-prod,sg,Service,approval-service,sg,Service
spend-management-service-prod,hk,Service,ali-prod-hk-pricing-api,hk,Service
spend-management-service-prod,sg,Service,gcp-prod-sg-pricing-api,sg,Service
spend-management-service-prod,sg,Service,postgresql:expenses,sg,DB
spend-management-service-prod,sg,Service,kafka:gcp_sg_prod.notification.events,sg,MessageQueue
spend-management-service-prod,hk,Service,airwallex-fileservice,alihk,Service
spend-management-service-prod,hk,Service,postgresql:expenses,hk,DB
spend-management-service-prod,sg,Service,airwallex-fileservice,sg,Service
spend-management-sync-service-prod,sg,Service,spend-extraction-prod,sg,Service
spend-management-sync-service-prod,sg,Service,spend-management-service-prod,sg,Service
spend-management-sync-service-prod,sg,Service,kafka:gcp_sg_prod_spend_management_receipt_sync_commands,sg,MessageQueue
spend-management-sync-service-prod,hk,Service,postgresql:syncs,hk,DB
spend-management-sync-service-prod,sg,Service,kafka:gcp_sg_prod_spend_management_sync_results,sg,MessageQueue
spend-management-sync-service-prod,hk,Service,kafka:gcp_hk_prod_spend_management_notes_sync_commands,hk,MessageQueue
spend-management-sync-service-prod,hk,Service,spend-management-service-prod,hk,Service
spend-management-sync-service-prod,sg,Service,bill-pay-service-prod,sg,Service
spend-management-sync-service-prod,sg,Service,airwallex-fileservice,sg,Service
spend-management-sync-service-prod,hk,Service,spend-extraction-prod,hk,Service
spend-management-sync-service-prod,hk,Service,kafka:gcp_hk_prod_spend_management_sync_results,hk,MessageQueue
spend-management-sync-service-prod,hk,Service,awx-account-service,alihk,Service
spend-management-sync-service-prod,sg,Service,integrations-gateway-prod,sg,Service
spend-management-sync-service-prod,sg,Service,postgresql:syncs,sg,DB
spend-management-sync-service-prod,sg,Service,awx-account-service-rw,sg,Service
spend-management-sync-service-prod,hk,Service,airwallex-fileservice,alihk,Service
spend-management-sync-service-prod,hk,Service,bill-pay-service-prod,hk,Service
spend-management-sync-service-prod,hk,Service,integrations-gateway-prod,hk,Service
spend-management-sync-service-prod,hk,Service,kafka:gcp_hk_prod_integrations_connection_events,hk,MessageQueue
spend-management-sync-service-prod,hk,Service,kafka:gcp_hk_prod_spend_management_receipt_sync_commands,hk,MessageQueue
spend-management-sync-service-prod,sg,Service,kafka:gcp_sg_prod_integrations_connection_events,sg,MessageQueue
spend-netsuite-sync-prod,sg,Service,postgresql:spendnetsuitesync,sg,DB
spend-netsuite-sync-prod,hk,Service,awx-account-service,alihk,Service
spend-netsuite-sync-prod,sg,Service,awx-account-service-rw,sg,Service
spend-netsuite-sync-prod,sg,Service,temporal.api.workflowservice.v1.WorkflowService,sg,Service
spend-netsuite-sync-prod,hk,Service,temporal.api.workflowservice.v1.WorkflowService,hk,Service
spend-netsuite-sync-prod,hk,Service,postgresql:spendnetsuitesync,hk,DB
spend-quickbooks-sync-prod,hk,Service,temporal.api.workflowservice.v1.WorkflowService,hk,Service
spend-quickbooks-sync-prod,sg,Service,temporal.api.workflowservice.v1.WorkflowService,sg,Service
spend-quickbooks-sync-prod,sg,Service,postgresql:spendquickbookssync,sg,DB
spend-quickbooks-sync-prod,hk,Service,awx-account-service,alihk,Service
spend-quickbooks-sync-prod,hk,Service,postgresql:spendquickbookssync,hk,DB
spend-quickbooks-sync-prod,sg,Service,awx-account-service-rw,sg,Service
spend-reporting-prod,hk,Service,awx-account-service,alihk,Service
spend-reporting-prod,hk,Service,spend-management-service-prod,hk,Service
spend-reporting-prod,sg,Service,temporal.api.workflowservice.v1.WorkflowService,sg,Service
spend-reporting-prod,hk,Service,temporal.api.workflowservice.v1.WorkflowService,hk,Service
spend-xero-sync-prod,hk,Service,temporal.api.workflowservice.v1.WorkflowService,hk,Service
spend-xero-sync-prod,hk,Service,awx-account-service,alihk,Service
spend-xero-sync-prod,sg,Service,temporal.api.workflowservice.v1.WorkflowService,sg,Service
spend-xero-sync-prod,hk,Service,postgresql:spendxerosync,hk,DB
task-banner-service,hk,Service,postgresql:taskbannerservice,hk,DB
task-banner-service,sg,Service,postgresql:taskbannerservice,sg,DB
task-banner-service,hk,Service,awx-account-service,alihk,Service
task-banner-service,sg,Service,awx-account-service-rw,sg,Service
tm-decision-engine,sg,Service,tm-list-management,sg,Service
tm-decision-engine,alihk,Service,postgresql:rules_engine,alihk,DB
tm-decision-engine,sg,Service,mlfeaturestore,sg,Service
tm-decision-engine,alihk,Service,airwallex-tm-case-management,alihk,Service
tm-decision-engine,alihk,Service,mlfeaturestore,hk,Service
tm-decision-engine,sg,Service,postgresql:rules_engine,sg,DB
tm-decision-engine,alihk,Service,tm-list-management,hk,Service
tm-decision-engine,sg,Service,airwallex-tm-case-management,sg,Service
tm-list-management,nl,Service,postgresql:risklistmanagement,nl,DB
tm-list-management,hk,Service,postgresql:risklistmanagement,hk,DB
tm-list-management,nl,Service,postgresql:tmlistmanagement,nl,DB
tm-list-management,sg,Service,postgresql:risklistmanagement,sg,DB
tm-list-management,us,Service,postgresql:tmlistmanagement,us,DB
tm-list-management,sg,Service,postgresql:tmlistmanagement,sg,DB
tm-list-management,hk,Service,postgresql:tmlistmanagement,hk,DB
tm-name-screening-service,alihk,Service,kafka:gcp_hk_prod_tm_name_screen_result,alihk,MessageQueue
tm-name-screening-service,alihk,Service,postgresql:compliance,alihk,DB
tm-name-screening-service,sg,Service,redis,sg,DB
tm-name-screening-service,sg,Service,postgresql:compliance,sg,DB
tm-name-screening-service,sg,Service,kafka:gcp_sg_prod_tm_name_screen_result,sg,MessageQueue
tm-transaction-processor,sg,Service,kafka:gcp_sg_prod_tm_case_events,sg,MessageQueue
tm-transaction-processor,alihk,Service,kafka:gcp_hk_prod_tm.transaction_charge,alihk,MessageQueue
tm-transaction-processor,alihk,Service,kafka:gcp_hk_prod.risk_ns.name_screening_request,alihk,MessageQueue
tm-transaction-processor,nl,Service,postgresql:compliance,nl,DB
tm-transaction-processor,sg,Service,redis,sg,DB
tm-transaction-processor,us,Service,redis,us,DB
tm-transaction-processor,sg,Service,kafka:gcp_sg_prod.risk_ns.name_screening_request,sg,MessageQueue
tm-transaction-processor,alihk,Service,apptransactionservice,hk,Service
tm-transaction-processor,sg,Service,kafka:gcp_sg_prod_tm.transaction_payment_post_events,sg,MessageQueue
tm-transaction-processor,alihk,Service,airwallex-compliance-tm-manager,alihk,Service
tm-transaction-processor,alihk,Service,risk-data-service,alihk,Service
tm-transaction-processor,sg,Service,moneyhouseservice,sg,Service
tm-transaction-processor,alihk,Service,postgresql:compliance,alihk,DB
tm-transaction-processor,sg,Service,awx-account-service-rw,sg,Service
tm-transaction-processor,alihk,Service,tm-decision-engine,alihk,Service
tm-transaction-processor,sg,Service,apptransactionservice,sg,Service
tm-transaction-processor,us,Service,postgresql:compliance,us,DB
tm-transaction-processor,sg,Service,rabbitmq:event_receiver,sg,Service
tm-transaction-processor,alihk,Service,v1.EventService,alihk,Service
tm-transaction-processor,alihk,Service,airboardng-api,alihk,Service
tm-transaction-processor,sg,Service,kafka:gcp_sg_prod_risk_tm_events,sg,MessageQueue
tm-transaction-processor,alihk,Service,kafka:gcp_hk_prod_tm.transaction_deposit_post_events,alihk,MessageQueue
tm-transaction-processor,alihk,Service,rabbitmq:event_receiver,alihk,Service
tm-transaction-processor,alihk,Service,individual-kyc,hk,Service
tm-transaction-processor,alihk,Service,kafka:gcp_hk_prod_tm.transaction_payment_post_events,alihk,MessageQueue
tm-transaction-processor,alihk,Service,tm-list-management,hk,Service
tm-transaction-processor,sg,Service,airwallex-compliance-tm-manager,sg,Service
tm-transaction-processor,nl,Service,redis,nl,DB
tm-transaction-processor,alihk,Service,kafka:gcp_hk_prod_tm.transaction_deposit_pre_events,alihk,MessageQueue
tm-transaction-processor,sg,Service,risk-decision-service,sg,Service
tm-transaction-processor,alihk,Service,com.airwallex.hologram.gateway.SafeguardingService,alihk,Service
tm-transaction-processor,alihk,Service,awx-account-service,alihk,Service
tm-transaction-processor,sg,Service,airboardng-api,sg,Service
tm-transaction-processor,sg,Service,individual-kyc,sg,Service
tm-transaction-processor,alihk,Service,kafka:gcp_hk_prod_tm.transaction_payment_pre_events,alihk,MessageQueue
tm-transaction-processor,alihk,Service,kafka:gcp_hk_prod.notification.events,alihk,MessageQueue
tm-transaction-processor,sg,Service,hologram-gateway,sg,Service
tm-transaction-processor,sg,Service,tm-decision-engine,sg,Service
tm-transaction-processor,alihk,Service,kafka:gcp_hk_prod_risk_tm_events,alihk,MessageQueue
tm-transaction-processor,sg,Service,risk-data-service,sg,Service
tm-transaction-processor,sg,Service,kafka:gcp_sg_prod_tm_name_screen_request_events,sg,MessageQueue
tm-transaction-processor,alihk,Service,kafka:gcp_hk_prod_metric_platform.event.user_signin_event,alihk,MessageQueue
tm-transaction-processor,alihk,Service,moneyhouseservice,hk,Service
tm-transaction-processor,alihk,Service,hologram-gateway,hk,Service
tm-transaction-processor,sg,Service,kafka:gcp_sg_prod_metric_platform.event.user_signin_event,sg,MessageQueue
tm-transaction-processor,alihk,Service,kafka:gcp_hk_prod_tm_name_screen_request_events,alihk,MessageQueue
tm-transaction-processor,alihk,Service,kafka:gcp_hk_prod_tm.transaction_transfer,alihk,MessageQueue
tm-transaction-processor,sg,Service,kafka:gcp_sg_prod_tm.transaction_payment_pre_events,sg,MessageQueue
tm-transaction-processor,sg,Service,v1.EventService,sg,Service
tm-transaction-processor,sg,Service,kafka:gcp_sg_prod_tm.transaction_deposit_pre_events,sg,MessageQueue
tm-transaction-processor,sg,Service,kafka:gcp_sg_prod_tm.transaction_deposit_post_events,sg,MessageQueue
tm-transaction-processor,alihk,Service,kafka:gcp_hk_prod_tm_case_events,alihk,MessageQueue
tm-transaction-processor,sg,Service,postgresql:compliance,sg,DB
tm-transaction-processor,sg,Service,tm-list-management,sg,Service
tm-transaction-processor,alihk,Service,risk-decision-service,hk,Service
tm-transaction-processor-issuing,sg,Service,risk-decision-service-issuing,sg,Service
tm-transaction-processor-issuing,us,Service,awx-account-service,us,Service
tm-transaction-processor-issuing,sg,Service,redis,sg,DB
tm-transaction-processor-issuing,sg,Service,postgresql:compliance,sg,DB
tm-transaction-processor-issuing,us,Service,postgresql:compliance,us,DB
tm-transaction-processor-issuing,sg,Service,awx-account-service-rw,sg,Service
tm-transaction-processor-issuing,us,Service,redis,us,DB
tm-transaction-processor-issuing,us,Service,risk-decision-service-issuing,us,Service
trade-event-service,unknown,Service,postgresql:positionadjustments,unknown,DB
trade-event-service,unknown,Service,postgresql:tradeevents,unknown,DB
trade-event-service,unknown,Service,postgresql:entrepots,unknown,DB
uam-airboard,hk,Service,awx-account-service-ro,unknown,Service
uam-airboard,unknown,Service,awx-account-service-ro,alihk,Service
uam-airboard,sg,Service,awx-account-service-rw,sg,Service
uam-airboard,sg,Service,airwallex-airboard-ng-auth-graphql-server,sg,Service
uam-airboard,hk,Service,airwallex-airboard-ng-auth-graphql-server,hk,Service
uam-airboard,unknown,Service,awx-account-service-sg-ro,sg,Service
uam-airboard,hk,Service,location-service,hk,Service
uam-airboard,hk,Service,awx-account-service,alihk,Service
uam-airboard,sg,Service,location-service,sg,Service
uam-airboard,sg,Service,awx-account-service-sg-ro,sg,Service
uam-webapp,hk,Service,onboarding-service,hk,Service
uam-webapp,sg,Service,appwebappapiservice,sg,Service
uam-webapp,hk,Service,location-service,hk,Service
uam-webapp,hk,Service,appwebappapiservice,hk,Service
uam-webapp,sg,Service,onboarding-service,sg,Service
uam-webapp,sg,Service,awx-account-service-rw,sg,Service
uam-webapp,hk,Service,awx-account-service,alihk,Service
upsellengine,unknown,Service,redis,sg,DB
upsellengine,unknown,Service,other_sql:yugabytedb:,hk,DB
upsellengine,unknown,Service,other_sql:yugabytedb:,sg,DB
upsellengine,unknown,Service,redis,hk,DB
validationservice,hk,Service,appplatformservice,hk,Service
validationservice,hk,Service,postgresql:validation,hk,DB
validationservice,hk,Service,com.airwallex.corebanking.proto.wallet.WalletRpc,hk,Service
validationservice,hk,Service,raildatamgntservice,hk,Service
validationservice,hk,Service,redis,hk,DB
validationservice,hk,Service,awx-account-service,alihk,Service
validationservice,hk,Service,finance-core-banking-api-gateway,hk,Service
validationservice,hk,Service,individual-kyc,hk,Service
validationservice,hk,Service,validationservice,hk,Service
webapp-fraud-graphql,hk,Service,fraud-management,hk,Service
webapp-kyb-service,sg,Service,risk-kyb-service,sg,Service
webapp-kyb-service,hk,Service,risk-kyb-service,hk,Service
webapp-search,sg,Service,search-service,sg,Service
webapp-search,hk,Service,awx-account-service,alihk,Service
webapp-search,hk,Service,search-service,hk,Service
webapp-search,sg,Service,awx-account-service-rw,sg,Service
workflowengine-service,hk,Service,temporal.api.workflowservice.v1.WorkflowService,hk,Service
workflowengine-service,sg,Service,redis,sg,DB
workflowengine-service,hk,Service,redis,hk,DB
workflowengine-service,sg,Service,awx-account-service,sg,Service
workflowengine-service,sg,Service,temporal.api.workflowservice.v1.WorkflowService,sg,Service
workflowengine-service,hk,Service,awx-account-service-ro-local,alihk,Service
xero-config-svc-prod,hk,Service,postgresql:xeroconfigsvc,hk,DB
xero-config-svc-prod,hk,Service,integrations-gateway-prod,hk,Service
xero-config-svc-prod,sg,Service,postgresql:xeroconfigsvc,sg,DB
xeroonlinepaymentfeeds,sg,Service,temporal.api.workflowservice.v1.WorkflowService,sg,Service
xeroonlinepaymentfeeds,hk,Service,temporal.api.workflowservice.v1.WorkflowService,hk,Service
